"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"UQCRFS12",0.000298863375530672,0.386055313884454,0.688,0.283,1,"7","UQCRFS1"
"LINC00493",0.000316207197963176,0.376138347010514,0.5,0.188,1,"7","LINC00493"
"MRPL3",0.000317682510278341,0.25708040354378,0.344,0.111,1,"7","MRPL3"
"GLIPR12",0.000317716033324599,0.266425836601722,0.531,0.204,1,"7","GLIPR1"
"FKBP1A2",0.000322973077286647,0.439990058680305,0.875,0.461,1,"7","FKBP1A"
"FAM177A1",0.000327604952443361,0.274253159926391,0.344,0.112,1,"7","FAM177A1"
"DEK",0.000328303139015204,0.272099633675248,0.594,0.226,1,"7","DEK"
"UROS",0.000331110336486351,0.288158238597459,0.344,0.113,1,"7","UROS"
"BAZ1A",0.000356727610135202,0.355530804850609,0.531,0.212,1,"7","BAZ1A"
"PTPN1",0.000359778442012221,0.328004218924179,0.25,0.072,1,"7","PTPN1"
"LCP13",0.000367560410262358,0.437670642524731,0.781,0.382,1,"7","LCP1"
"CD632",0.000370914096503085,0.364680562576548,0.75,0.34,1,"7","CD63"
"NENF",0.000372632768303918,0.389671337491744,0.406,0.147,1,"7","NENF"
"CKLF2",0.000386309166290328,0.431300785390847,0.531,0.212,1,"7","CKLF"
"MRPL271",0.000390374506886115,0.275567929929031,0.312,0.099,1,"7","MRPL27"
"RPN1",0.000405983566987134,0.258711403218098,0.344,0.114,1,"7","RPN1"
"TXN21",0.000412835560485295,0.268045816095245,0.438,0.16,1,"7","TXN2"
"PDHB",0.000429607401260369,0.322214002426822,0.406,0.145,1,"7","PDHB"
"FAM162A",0.000456183921444309,0.389524770904679,0.375,0.134,1,"7","FAM162A"
"NDUFV21",0.000461609503999707,0.345507134967267,0.656,0.277,1,"7","NDUFV2"
"SUB11",0.000465277607328375,0.335057851094659,0.688,0.297,1,"7","SUB1"
"CHCHD22",0.000476648462718823,0.433183391664263,1,0.71,1,"7","CHCHD2"
"WDR74",0.000480743944550156,0.275877124609922,0.312,0.101,1,"7","WDR74"
"LIPA",0.000487947939088011,0.278752853438725,0.312,0.101,1,"7","LIPA"
"DHRS4L2",0.000491955650161815,1.10095464050475,0.344,0.118,1,"7","DHRS4L2"
"FASTK",0.000492550491010236,0.258162622634155,0.25,0.073,1,"7","FASTK"
"EIF3K1",0.00051467184740821,0.705684038474111,1,0.739,1,"7","EIF3K"
"PPP2R3C",0.00052233726523379,0.26344876607363,0.25,0.074,1,"7","PPP2R3C"
"MRPL11",0.000535237357930064,0.510774885459958,0.406,0.155,1,"7","MRPL11"
"NR4A2",0.000559690357685063,0.55695500048475,0.469,0.198,1,"7","NR4A2"
"SRSF71",0.000561693756076985,0.827973647241058,0.844,0.481,1,"7","SRSF7"
"ATP5A1",0.0005657139430039,0.440267472324831,0.781,0.414,1,"7","ATP5A1"
"SLC25A52",0.000585707546796992,0.911321209615351,0.844,0.505,1,"7","SLC25A5"
"ANXA13",0.00059685585179693,0.994176055290167,0.938,0.589,1,"7","ANXA1"
"PTPLAD2",0.000600258469960115,0.355335436499604,0.281,0.091,1,"7","PTPLAD2"
"SEC61G",0.000635506600111667,0.293324521604936,0.344,0.118,1,"7","SEC61G"
"C9orf1422",0.000649582594613936,0.324604166847309,0.562,0.238,1,"7","C9orf142"
"ARHGAP4",0.000684957894289715,0.334762427640181,0.344,0.122,1,"7","ARHGAP4"
"MED28",0.000714505138621891,0.270344945096138,0.438,0.167,1,"7","MED28"
"MSRB12",0.000729558103942802,0.28698972241946,0.312,0.106,1,"7","MSRB1"
"PPIB2",0.000735334176842662,0.466952312256629,0.844,0.472,1,"7","PPIB"
"XRN2",0.000764982306698707,0.266428907255165,0.375,0.135,1,"7","XRN2"
"PDCD61",0.000773512491655506,0.304558019891015,0.656,0.287,1,"7","PDCD6"
"CCT8",0.000773747947738581,0.449324872547274,0.531,0.221,1,"7","CCT8"
"UBE2L63",0.000783181429746431,0.284711375133186,0.75,0.341,1,"7","UBE2L6"
"COX6A1P21",0.00078476670557027,0.347280262270001,0.469,0.186,1,"7","COX6A1P2"
"NDUFB31",0.00080476261226675,0.283105462793175,0.375,0.137,1,"7","NDUFB3"
"COX6A12",0.000804868393170928,0.313902233668284,0.938,0.475,1,"7","COX6A1"
"PRKAR1A",0.000819716391348276,0.344963363076891,0.438,0.172,1,"7","PRKAR1A"
"NDUFB51",0.000851634110494404,0.352598652648899,0.5,0.21,1,"7","NDUFB5"
"HADHB",0.000865702303972143,0.352145330512111,0.375,0.139,1,"7","HADHB"
"CHMP1B2",0.000893183643387753,0.339995445059058,0.594,0.257,1,"7","CHMP1B"
"NPC22",0.000900926786873921,0.747757461031044,0.812,0.413,1,"7","NPC2"
"BRD2",0.000952589671660634,0.297682921505686,0.406,0.154,1,"7","BRD2"
"GBAS",0.000969538300155327,0.259838770607759,0.281,0.092,1,"7","GBAS"
"TRAPPC12",0.00100806741706258,0.332614063373319,0.844,0.446,1,"7","TRAPPC1"
"ZNF511",0.00102612447149033,0.321818422617311,0.281,0.095,1,"7","ZNF511"
"OFD1",0.00105733810068951,0.31026452170338,0.281,0.093,1,"7","OFD1"
"DRAP12",0.00106020311184745,0.25418878649842,0.938,0.461,1,"7","DRAP1"
"C9orf89",0.00108106369056604,0.367063957934951,0.312,0.109,1,"7","C9orf89"
"ZDHHC12",0.00121781230263867,0.462358442480889,0.312,0.114,1,"7","ZDHHC12"
"EIF2AK2",0.00122896816686134,0.292446594743908,0.312,0.107,1,"7","EIF2AK2"
"C14orf21",0.00128493719240215,0.398327778619811,0.406,0.166,1,"7","C14orf2"
"HM13",0.00129509213614149,0.29482300503683,0.375,0.139,1,"7","HM13"
"C11orf313",0.00131188473593268,0.386615034171227,0.875,0.441,1,"7","C11orf31"
"ORMDL1",0.00134576210873578,0.310993790480298,0.469,0.186,1,"7","ORMDL1"
"MTDH",0.00139935154961154,0.351807039812843,0.625,0.272,1,"7","MTDH"
"ATP6V1F2",0.00151894916337318,0.336973903120404,0.781,0.368,1,"7","ATP6V1F"
"PSMB32",0.00153832718328403,0.410737382027238,0.781,0.378,1,"7","PSMB3"
"WAS1",0.00166851365261541,0.349343355824251,0.5,0.218,1,"7","WAS"
"SLC25A31",0.0016761606330086,0.662726191417947,0.906,0.521,1,"7","SLC25A3"
"CASP12",0.00175136436054685,0.410291895825501,0.594,0.268,1,"7","CASP1"
"H2AFV",0.00175263992110842,0.341553609230423,0.562,0.251,1,"7","H2AFV"
"TMED92",0.00178350970577537,0.293645220649497,0.562,0.249,1,"7","TMED9"
"SLC31A21",0.00181338146663306,0.41257632856303,0.25,0.087,1,"7","SLC31A2"
"LDHA2",0.00185621777481004,0.340223499903122,0.906,0.488,1,"7","LDHA"
"ACTR21",0.00188426079503415,0.466072643370921,0.438,0.19,1,"7","ACTR2"
"MRPL341",0.00188581345751754,0.306095663921404,0.469,0.192,1,"7","MRPL34"
"UCP22",0.00188749396622715,0.603506971171495,0.875,0.558,1,"7","UCP2"
"IDH22",0.00190889379174228,0.261289656869923,0.438,0.181,1,"7","IDH2"
"ATF41",0.00208251044371084,0.340826124611876,0.531,0.236,1,"7","ATF4"
"COX7B",0.00220196450891755,0.256977642698347,0.312,0.116,1,"7","COX7B"
"NR4A11",0.00224293500349643,0.468510099743849,0.281,0.106,1,"7","NR4A1"
"NDUFC2",0.00228738681216794,0.541486464460649,0.562,0.253,1,"7","NDUFC2"
"TPM32",0.00230214206200174,0.499100275061583,0.844,0.471,1,"7","TPM3"
"ISG152",0.00235542091707435,0.345443056915121,0.844,0.443,1,"7","ISG15"
"CHMP51",0.00239358971662404,0.52687605473226,0.5,0.218,1,"7","CHMP5"
"BLOC1S12",0.00242717633272296,0.334536043550358,0.625,0.309,1,"7","BLOC1S1"
"STARD7",0.00242867171424529,0.455506485700738,0.25,0.089,1,"7","STARD7"
"MCL11",0.00256318727611465,0.410736446310214,0.75,0.405,1,"7","MCL1"
"TPI13",0.0026091238021804,0.382338578197454,0.844,0.504,1,"7","TPI1"
"HNRNPC",0.00279106321441565,0.278186141815483,0.844,0.398,1,"7","HNRNPC"
"COX7A2L",0.00296994477715148,0.334827665435024,0.812,0.438,1,"7","COX7A2L"
"ENO12",0.00298231605622559,0.329189608434416,0.906,0.561,1,"7","ENO1"
"SNRPB2",0.00305120770209583,0.250918918378099,0.719,0.343,1,"7","SNRPB"
"FKBP2",0.00306239989149473,0.73595142343763,0.344,0.135,1,"7","FKBP2"
"CCT51",0.00322439793240588,0.726041205254001,0.438,0.183,1,"7","CCT5"
"NHP2",0.00327406546317469,0.251171769560979,0.531,0.235,1,"7","NHP2"
"ARPC52",0.00337634924546669,0.303571197279,0.844,0.524,1,"7","ARPC5"
"SCP21",0.00342119882340145,0.330959865699304,0.562,0.271,1,"7","SCP2"
"ATP5J",0.00362415614472779,0.767427456274933,0.625,0.291,1,"7","ATP5J"
"AHNAK2",0.00372689388539175,0.269087442884098,0.562,0.271,1,"7","AHNAK"
"CTSC3",0.00374231828449991,0.291038429149311,0.562,0.264,1,"7","CTSC"
"ACTR1A",0.00381112109001911,0.785845643300078,0.25,0.089,1,"7","ACTR1A"
"IFI62",0.00413522228481404,0.577611547893087,0.688,0.4,1,"7","IFI6"
"LAMTOR52",0.00441660896624321,0.27579661465149,0.594,0.276,1,"7","LAMTOR5"
"PLP21",0.00448881385227802,0.346597068879892,0.688,0.339,1,"7","PLP2"
"ATP5G21",0.00452576111518445,0.27262102709726,1,0.821,1,"7","ATP5G2"
"PKM1",0.00457536145923284,0.253182622439288,0.812,0.421,1,"7","PKM"
"CLTA2",0.00482920701929704,0.319796981580459,0.594,0.289,1,"7","CLTA"
"DNAJC8",0.00491876506735464,1.24698014734931,0.469,0.216,1,"7","DNAJC8"
"BRK12",0.00497477009437529,0.338234972421428,0.875,0.549,1,"7","BRK1"
"PSMD81",0.00519206196500787,0.396807283741778,0.594,0.297,1,"7","PSMD8"
"GPX42",0.00555655268939125,0.407860016013552,0.812,0.541,1,"7","GPX4"
"PSME23",0.00569813443467194,0.368537949014842,0.844,0.55,1,"7","PSME2"
"TUBA1A1",0.00612377597918988,0.42440140511896,0.75,0.459,1,"7","TUBA1A"
"RPL232",0.00631887485831682,0.346725810377084,1,0.856,1,"7","RPL23"
"RNF71",0.00646363889872227,0.276529057912341,0.5,0.248,1,"7","RNF7"
"RNASEH2B1",0.00722263185091075,0.259556982613061,0.375,0.164,1,"7","RNASEH2B"
"MT-CO12",0.00736960123492963,0.277247570608741,1,0.995,1,"7","MT-CO1"
"ZNF7062",0.00744194636387969,0.289000632160547,0.656,0.309,1,"7","ZNF706"
"MT-ND5",0.00762618703545311,0.605778382148989,0.906,0.512,1,"7","MT-ND5"
"PSMA3",0.00815315478825217,0.288131120069765,0.344,0.15,1,"7","PSMA3"
"PHB2",0.00872639516880146,0.260896148583889,0.438,0.2,1,"7","PHB2"
"UFC1",0.00893268156666479,0.282717248237635,0.688,0.372,1,"7","UFC1"
"CARD162",0.00899248902058967,0.306024863272727,0.625,0.282,1,"7","CARD16"
"FLOT11",0.00911684964090312,0.47013116610963,0.281,0.113,1,"7","FLOT1"
"LSM71",0.00956841313925612,0.540388270729383,0.562,0.267,1,"7","LSM7"
"MDH11",0.0098097492155179,0.401462131613739,0.5,0.233,1,"7","MDH1"
"GP9",0,5.12044486179143,0.929,0.001,0,"8","GP9"
"ITGA2B",0,4.54784460503464,0.857,0.001,0,"8","ITGA2B"
"TMEM40",0,4.13197866771138,0.786,0.001,0,"8","TMEM40"
"AP001189.4",0,3.72726267391289,0.857,0.001,0,"8","AP001189.4"
"LY6G6F",0,3.06345989923159,0.571,0,0,"8","LY6G6F"
"SEPT5",7.11931021426699e-278,3.46626407031595,0.643,0.001,9.76342202784575e-274,"8","SEPT5"
"PTCRA",7.47527249737058e-250,4.80928196250099,0.786,0.003,1.0251588702894e-245,"8","PTCRA"
"TREML1",1.83782133323568e-242,4.64763401857774,0.714,0.003,2.52038817639942e-238,"8","TREML1"
"CLDN5",7.2433552525181e-212,3.68942315278765,0.429,0,9.93353739330332e-208,"8","CLDN5"
"HGD",8.18956982796011e-212,2.82939500396475,0.429,0,1.12311760620645e-207,"8","HGD"
"RP11-879F14.2",4.35958539952282e-206,2.68582054189824,0.357,0,5.9787354169056e-202,"8","RP11-879F14.2"
"C2orf88",6.79715471137615e-202,3.37879426537526,0.5,0.001,9.32161797118125e-198,"8","C2orf88"
"SPARC",1.26795063995154e-200,5.06610738806574,0.929,0.008,1.73886750762954e-196,"8","SPARC"
"PF4",7.73117953869377e-200,7.24337681790116,1,0.01,1.06025396193646e-195,"8","PF4"
"CMTM5",1.54566321535261e-188,3.77314469879572,0.571,0.002,2.11972253353457e-184,"8","CMTM5"
"GNG11",1.55575260139897e-185,6.55425273873039,0.929,0.01,2.13355911755854e-181,"8","GNG11"
"GP1BA",8.97429958656853e-176,2.90425162420719,0.571,0.003,1.23073544530201e-171,"8","GP1BA"
"ITGB3",7.28103586679848e-172,2.4685815487899,0.357,0,9.98521258772743e-168,"8","ITGB3"
"SDPR",2.82806755201064e-168,6.20993284467427,0.929,0.011,3.87841184082739e-164,"8","SDPR"
"SCGB1C1",9.53179374950985e-165,2.50958574903499,0.429,0.001,1.30719019480778e-160,"8","SCGB1C1"
"CLEC1B",1.2339246634896e-155,3.08001320546682,0.5,0.002,1.69220428350964e-151,"8","CLEC1B"
"AC147651.3",1.43991939311211e-155,2.94988119647636,0.5,0.002,1.97470545571395e-151,"8","AC147651.3"
"PVALB",2.50568199562427e-132,2.08456158066413,0.286,0,3.43629228879912e-128,"8","PVALB"
"SCN1B",2.50568199562427e-132,1.61190965223562,0.286,0,3.43629228879912e-128,"8","SCN1B"
"ARHGAP6",2.80964363586665e-132,1.86410721217861,0.286,0,3.85314528222752e-128,"8","ARHGAP6"
"ACRBP",6.20695411443008e-130,4.67314050385357,0.714,0.008,8.51221687252941e-126,"8","ACRBP"
"FAXDC2",3.44402117258084e-129,2.87403091243395,0.357,0.001,4.72313063607736e-125,"8","FAXDC2"
"MYL9",2.24605935988604e-124,4.61265313763854,0.643,0.007,3.08024580614772e-120,"8","MYL9"
"CLU",2.27584366677649e-118,6.09913491629247,0.857,0.015,3.12109200461728e-114,"8","CLU"
"C19orf33",9.05141281828305e-115,2.86524338721772,0.357,0.002,1.24131075389934e-110,"8","C19orf33"
"PDZK1IP1",1.77238556345072e-110,2.57578784229962,0.286,0.001,2.43064956171632e-106,"8","PDZK1IP1"
"TUBA8",1.94981688447858e-110,1.49968353904665,0.286,0.001,2.67397887537392e-106,"8","TUBA8"
"CTTN",2.14497171222517e-110,1.68772896507317,0.286,0.001,2.94161420614559e-106,"8","CTTN"
"PPBP",3.68454824792992e-110,8.57586215005775,1,0.024,5.05298946721109e-106,"8","PPBP"
"ESAM",1.64134195286341e-103,2.52743006309819,0.357,0.002,2.25093635415688e-99,"8","ESAM"
"RP11-367G6.3",1.08141208962264e-101,3.19740887158202,0.571,0.007,1.48304853970848e-97,"8","RP11-367G6.3"
"NRGN",4.01902478198963e-100,4.7192517633163,1,0.027,5.51169058602058e-96,"8","NRGN"
"TUBB1",9.60438744337751e-100,5.80342907018703,0.786,0.015,1.31714569398479e-95,"8","TUBB1"
"F13A1",5.45987656479085e-96,3.5739709003303,0.643,0.01,7.48767472095418e-92,"8","F13A1"
"FSTL1",7.87333426449559e-95,2.39449892326148,0.286,0.001,1.07974906103293e-90,"8","FSTL1"
"RGS18",2.38314364024965e-94,4.27805901908991,1,0.029,3.26824318823838e-90,"8","RGS18"
"ALOX12",5.14160707207203e-94,2.35763818292628,0.357,0.002,7.05119993863958e-90,"8","ALOX12"
"CA2",1.09592376484964e-85,4.94950709081206,0.714,0.015,1.50294985111479e-81,"8","CA2"
"PTGS1",3.6026002764774e-83,2.76393512291743,0.571,0.009,4.9406060191611e-79,"8","PTGS1"
"CD9",1.20495916234011e-78,5.71843577198188,0.857,0.025,1.65248099523322e-74,"8","CD9"
"C6orf25",1.55672153310151e-78,2.51460992831887,0.429,0.005,2.13488791049541e-74,"8","C6orf25"
"HIST1H2AC",1.07481011434135e-76,5.65755042626842,0.929,0.031,1.47399459080773e-72,"8","HIST1H2AC"
"SNCA",1.52879240550545e-74,3.35684167561861,0.714,0.018,2.09658590491018e-70,"8","SNCA"
"GAS2L1",4.27239148200152e-70,2.71404882146481,0.571,0.011,5.85915767841689e-66,"8","GAS2L1"
"HIST1H2BJ",2.53397633461497e-69,3.18517862106177,0.357,0.004,3.47509514529097e-65,"8","HIST1H2BJ"
"MMD",4.86793936813823e-62,4.15866465672893,0.643,0.018,6.67589204946477e-58,"8","MMD"
"PCP2",2.03974223855566e-60,1.59329687602564,0.286,0.003,2.79730250595523e-56,"8","PCP2"
"TSC22D1",8.27272399832168e-54,4.79847146135116,0.571,0.016,1.13452136912984e-49,"8","TSC22D1"
"DMTN",5.04588215927485e-52,3.43168268731217,0.357,0.006,6.91992279322953e-48,"8","DMTN"
"ANKRD9",1.31587089660793e-47,1.81713668005139,0.286,0.004,1.80458534760812e-43,"8","ANKRD9"
"ABCC3",1.08761865619081e-41,1.57507916447882,0.286,0.005,1.49156022510008e-37,"8","ABCC3"
"RUFY1",1.57469330432225e-40,4.15264161714496,0.857,0.056,2.15953439754754e-36,"8","RUFY1"
"PGRMC1",2.37465075928242e-40,3.98939813489618,0.714,0.037,3.25659605127992e-36,"8","PGRMC1"
"TPM1",4.49255188028316e-37,3.81862757134939,0.571,0.025,6.16108564862033e-33,"8","TPM1"
"MAP3K7CL",3.18904872097552e-35,3.16372013511628,0.429,0.014,4.37346141594583e-31,"8","MAP3K7CL"
"SENCR",1.24524747906666e-32,2.13902580071207,0.357,0.01,1.70773239279202e-28,"8","SENCR"
"MPP11",4.69672870820726e-31,4.08676415746245,0.786,0.062,6.44109375043544e-27,"8","MPP1"
"NGFRAP1",9.43777549516917e-28,4.10527018242254,0.857,0.087,1.2942965314075e-23,"8","NGFRAP1"
"TPTEP1",9.31812449301494e-27,2.20842018782521,0.357,0.013,1.27788759297207e-22,"8","TPTEP1"
"PDLIM11",3.14750578696087e-26,3.27587579787252,0.714,0.059,4.31648943623814e-22,"8","PDLIM1"
"NEXN",5.35375502700073e-26,1.74547025690446,0.286,0.008,7.3421396440288e-22,"8","NEXN"
"MLH3",1.60793382813563e-25,2.34599543503712,0.429,0.02,2.2051204519052e-21,"8","MLH3"
"TPM41",3.50014708487854e-24,4.35872035283583,0.929,0.126,4.80010171220243e-20,"8","TPM4"
"ACTN1",8.4061638945868e-23,3.16829628620961,0.714,0.071,1.15282131650363e-18,"8","ACTN1"
"SCFD2",1.53201163043111e-22,1.89019411874293,0.286,0.01,2.10100074997323e-18,"8","SCFD2"
"ILK",2.36148457351995e-22,3.77684862593663,0.857,0.109,3.23853994412526e-18,"8","ILK"
"FAM63A",5.5006745395828e-21,1.79373257918571,0.286,0.011,7.54362506358386e-17,"8","FAM63A"
"SNN",1.37875617665211e-19,3.70260994852981,0.643,0.064,1.89082622066071e-15,"8","SNN"
"PARVB",1.41094187077354e-19,3.72831076109605,0.571,0.05,1.93496568157884e-15,"8","PARVB"
"GRAP2",1.66419255092247e-19,4.13214321639927,0.786,0.107,2.28227366433508e-15,"8","GRAP2"
"TMEM91",8.3027146341243e-19,2.53653473370437,0.429,0.028,1.13863428492381e-14,"8","TMEM91"
"MARCH2",8.89700719618612e-19,3.29651401008567,0.571,0.053,1.22013556688497e-14,"8","MARCH2"
"HIST1H2BD",9.2483076633611e-19,1.71349076083594,0.286,0.012,1.26831291295334e-14,"8","HIST1H2BD"
"FAH",8.38505961074948e-18,1.92498548637014,0.286,0.013,1.14992707501818e-13,"8","FAH"
"PLA2G12A",9.59315040246108e-18,2.82680845575851,0.5,0.043,1.31560464619351e-13,"8","PLA2G12A"
"PNMA1",1.182580968984e-17,2.55744250462804,0.429,0.03,1.62179154086465e-13,"8","PNMA1"
"ODC1",6.41718852794397e-17,3.66786015029016,0.714,0.098,8.80053234722237e-13,"8","ODC1"
"P2RX1",2.39677619565644e-16,2.02987284774593,0.357,0.022,3.28693887472324e-12,"8","P2RX1"
"GSN1",8.32421448163425e-16,2.85804863655491,0.5,0.048,1.14158277401132e-11,"8","GSN"
"NCOA4",4.57838236553466e-15,4.65520024325946,0.786,0.141,6.27879357609424e-11,"8","NCOA4"
"DAAM1",5.40619498277912e-15,1.39981866613998,0.286,0.016,7.41405579938329e-11,"8","DAAM1"
"CTSA",6.40603826020826e-15,3.752637861567,0.786,0.148,8.78524087004961e-11,"8","CTSA"
"FERMT31",8.04204905013142e-15,3.89422461788409,0.857,0.18,1.10288660673502e-10,"8","FERMT3"
"H1F0",1.67121094659358e-14,1.46135315837773,0.357,0.025,2.29189869215844e-10,"8","H1F0"
"TUBA1C",2.03264246537451e-14,2.54768765749528,0.5,0.053,2.7875658770146e-10,"8","TUBA1C"
"KIAA0513",2.7807019044598e-14,1.79954959647547,0.286,0.017,3.81345459177616e-10,"8","KIAA0513"
"MGLL",7.75712436695441e-14,1.45104515134299,0.286,0.017,1.06381203568413e-09,"8","MGLL"
"CALM31",9.24728256842402e-14,3.30573265093332,1,0.36,1.26817233143367e-09,"8","CALM3"
"UBL4A",1.06180514779139e-13,2.23606950549175,0.5,0.055,1.45615957968111e-09,"8","UBL4A"
"CAPN1",1.47742222478098e-13,2.68513169164363,0.714,0.122,2.02613683906464e-09,"8","CAPN1"
"HIST1H2BK",1.80320693731845e-13,3.45972823567882,0.571,0.076,2.47291799383853e-09,"8","HIST1H2BK"
"CHMP6",2.18196317162383e-13,2.1684733563228,0.5,0.055,2.99234429356492e-09,"8","CHMP6"
"MFSD11",3.94950101460468e-13,3.1659887453449,0.5,0.059,5.41634569142886e-09,"8","MFSD1"
"CDKN2D3",4.37292388833633e-13,3.5549296103582,0.857,0.218,5.99702782046444e-09,"8","CDKN2D"
"GMPR",5.37605423210603e-13,2.48762948157277,0.286,0.019,7.3727207739102e-09,"8","GMPR"
"CD151",6.95561612807886e-13,2.5505543052138,0.429,0.043,9.53893195804734e-09,"8","CD151"
"GPX12",7.03880964960755e-13,4.64958234335771,1,0.42,9.65302355347179e-09,"8","GPX1"
"FHL1",1.04727014612192e-12,2.7320496450984,0.357,0.03,1.43622627839161e-08,"8","FHL1"
"RGS102",1.58012968988946e-12,3.65699783131431,1,0.413,2.1669898567144e-08,"8","RGS10"
"RNF11",2.71390228490909e-12,2.79784092910109,0.5,0.062,3.72184559352432e-08,"8","RNF11"
"CCL52",3.23585902408342e-12,2.85930111535144,1,0.313,4.43765706562801e-08,"8","CCL5"
"ABHD16A",4.10999211161688e-12,1.6819200724897,0.286,0.02,5.63644318187138e-08,"8","ABHD16A"
"HIST2H2BE",5.76083906775591e-12,1.97803562446517,0.357,0.032,7.90041469752046e-08,"8","HIST2H2BE"
"CD27-AS1",1.10888124803219e-11,1.55765320220598,0.286,0.021,1.52071974355134e-07,"8","CD27-AS1"
"SWI5",2.10899218703921e-11,2.15528484939639,0.429,0.048,2.89227188530558e-07,"8","SWI5"
"RSU1",3.36481584890701e-11,2.59268158459317,0.643,0.116,4.61450845519108e-07,"8","RSU1"
"MCUR1",4.17888101699513e-11,2.57369472137926,0.429,0.049,5.73091742670712e-07,"8","MCUR1"
"SLC40A1",7.20416490933909e-11,2.77286348258991,0.357,0.036,9.87979175666763e-07,"8","SLC40A1"
"TAGLN21",7.55484972191559e-11,3.51444163527509,1,0.51,1.0360720908635e-06,"8","TAGLN2"
"LEPROT",1.01065792470456e-10,2.29277625453875,0.5,0.073,1.38601627793983e-06,"8","LEPROT"
"PRDX61",5.61024898920583e-10,3.1136243046612,0.857,0.284,7.69389546379688e-06,"8","PRDX6"
"TUBA4A2",6.21124685467138e-10,3.85473765226727,0.786,0.248,8.51810393649632e-06,"8","TUBA4A"
"TPST22",8.04427005022332e-10,2.56588082626116,0.643,0.141,1.10319119468763e-05,"8","TPST2"
"MYL64",1.0259716407156e-09,2.23519882212383,1,0.852,1.40701750807738e-05,"8","MYL6"
"MPST1",1.0824893186971e-09,2.20001403680675,0.429,0.058,1.48452585166121e-05,"8","MPST"
"XPNPEP1",1.78203342611168e-09,2.71188422089747,0.357,0.041,2.44388064056956e-05,"8","XPNPEP1"
"OAZ12",1.8276920047782e-09,2.54507769591158,1,0.912,2.50649681535282e-05,"8","OAZ1"
"H2AFJ1",1.96204521713661e-09,2.75010832358085,0.643,0.15,2.69074881078115e-05,"8","H2AFJ"
"LIMS11",2.26191044603849e-09,3.18367896500642,0.643,0.153,3.10198398569718e-05,"8","LIMS1"
"YWHAH2",2.9026348100209e-09,3.02825277990262,0.714,0.195,3.98067337846266e-05,"8","YWHAH"
"MAX",4.54667306670169e-09,3.0748060287884,0.643,0.152,6.2353074436747e-05,"8","MAX"
"SH3BGRL34",5.94060754782126e-09,2.49527986844333,1,0.858,8.14694919108207e-05,"8","SH3BGRL3"
"PACSIN2",8.17051061383438e-09,1.69223636543055,0.357,0.044,0.000112050382558125,"8","PACSIN2"
"TMEM140",1.1132666230129e-08,2.21607009003549,0.286,0.029,0.00015267338467999,"8","TMEM140"
"H3F3A3",1.21920799335421e-08,2.92187932984066,0.857,0.383,0.000167202184208596,"8","H3F3A"
"NT5C3A",1.38062590500157e-08,2.30556902064359,0.5,0.092,0.000189339036611915,"8","NT5C3A"
"ATP2A3",1.4080826021633e-08,2.00835920790227,0.429,0.063,0.000193104448060674,"8","ATP2A3"
